Temps,EA04_D,Temps,EA15_D,Temps,EA26_D
0.000718,-0.354432026855648,0.000718,-4.49705767817795,0.000718,-4.8448240510188
0.000719,-0.344476056285202,0.000719,-4.50204332917929,0.000719,-4.8448240510188
0.00072,-0.33949807099998,0.00072,-4.51700028218329,0.00072,-4.8497941205278
0.000721,-0.33949807099998,0.000721,-4.50702898018062,0.000721,-4.8448240510188
0.000722,-0.33949807099998,0.000722,-4.51201463118196,0.000722,-4.8448240510188
0.000723,-0.329542100429535,0.000723,-4.51700028218329,0.000723,-4.8398539815098
0.000724,-0.324564115144312,0.000724,-4.52198593318462,0.000724,-4.8398539815098
0.000725,-0.31958612985909,0.000725,-4.52697158418596,0.000725,-4.8448240510188
0.000726,-0.314608144573867,0.000726,-4.52697158418596,0.000726,-4.8398539815098
0.000727,-0.35941001214087,0.000727,-4.47212942317128,0.000727,-4.82494377298281
0.000728,-0.309630159288645,0.000728,-4.52697158418596,0.000728,-4.83488391200081
0.000729,-0.2996741887182,0.000729,-4.51700028218329,0.000729,-4.81003356445581
0.00073,-0.274784262292087,0.00073,-4.56685679219663,0.00073,-4.8398539815098
0.000731,-0.289718218147755,0.000731,-4.55189983919263,0.000731,-4.8398539815098
0.000732,-0.294696203432977,0.000732,-4.55189983919263,0.000732,-4.8398539815098
0.000733,-0.289718218147755,0.000733,-4.55189983919263,0.000733,-4.8398539815098
0.000734,-0.289718218147755,0.000734,-4.55688549019396,0.000734,-4.8448240510188
0.000735,-0.284740232862532,0.000735,-4.5618711411953,0.000735,-4.8448240510188
0.000736,-0.284740232862532,0.000736,-4.5618711411953,0.000736,-4.8448240510188
0.000737,-0.284740232862532,0.000737,-4.55688549019396,0.000737,-4.83488391200081
0.000738,-0.269806277006865,0.000738,-4.58181374520063,0.000738,-4.8497941205278
0.000739,-0.27976224757731,0.000739,-4.56685679219663,0.000739,-4.8448240510188
0.00074,-0.274784262292087,0.00074,-4.5768280941993,0.00074,-4.8448240510188
0.000741,-0.269806277006865,0.000741,-4.5768280941993,0.000741,-4.8448240510188
0.000742,-0.264828291721642,0.000742,-4.58181374520063,0.000742,-4.8448240510188
0.000743,-0.264828291721642,0.000743,-4.58181374520063,0.000743,-4.8398539815098
0.000744,-0.264828291721642,0.000744,-4.58181374520063,0.000744,-4.8448240510188
0.000745,-0.249894335865974,0.000745,-4.5917850472033,0.000745,-4.8398539815098
0.000746,-0.249894335865974,0.000746,-4.5917850472033,0.000746,-4.8398539815098
0.000747,-0.254872321151197,0.000747,-4.5768280941993,0.000747,-4.82991384249181
0.000748,-0.244916350580752,0.000748,-4.58679939620197,0.000748,-4.82991384249181
0.000749,-0.234960380010307,0.000749,-4.58181374520063,0.000749,-4.82494377298281
0.00075,-0.239938365295529,0.00075,-4.59677069820464,0.00075,-4.82991384249181
0.000751,-0.210070453584194,0.000751,-4.63665590621531,0.000751,-4.8448240510188
0.000752,-0.220026424154639,0.000752,-4.61172765120864,0.000752,-4.82991384249181
0.000753,-0.225004409439862,0.000753,-4.61172765120864,0.000753,-4.82991384249181
0.000754,-0.229982394725084,0.000754,-4.6067420002073,0.000754,-4.83488391200081
0.000755,-0.220026424154639,0.000755,-4.61671330220997,0.000755,-4.83488391200081
0.000756,-0.215048438869417,0.000756,-4.61671330220997,0.000756,-4.83488391200081
0.000757,-0.210070453584194,0.000757,-4.62668460421264,0.000757,-4.83488391200081
0.000758,-0.205092468298972,0.000758,-4.62169895321131,0.000758,-4.83488391200081
0.000759,-0.210070453584194,0.000759,-4.61172765120864,0.000759,-4.82494377298281
0.00076,-0.200114483013749,0.00076,-4.63665590621531,0.00076,-4.82991384249181
0.000761,-0.215048438869417,0.000761,-4.62169895321131,0.000761,-4.83488391200081
0.000762,-0.210070453584194,0.000762,-4.62668460421264,0.000762,-4.83488391200081
0.000763,-0.200114483013749,0.000763,-4.63665590621531,0.000763,-4.83488391200081
0.000764,-0.210070453584194,0.000764,-4.62668460421264,0.000764,-4.83488391200081
0.000765,-0.210070453584194,0.000765,-4.63665590621531,0.000765,-4.8448240510188
0.000766,-0.205092468298972,0.000766,-4.64164155721664,0.000766,-4.8398539815098
0.000767,-0.200114483013749,0.000767,-4.63665590621531,0.000767,-4.83488391200081
0.000768,-0.190158512443304,0.000768,-4.64164155721664,0.000768,-4.83488391200081
0.000769,-0.195136497728527,0.000769,-4.64164155721664,0.000769,-4.83488391200081
0.00077,-0.170246571302414,0.00077,-4.65659851022065,0.00077,-4.82494377298281
0.000771,-0.190158512443304,0.000771,-4.63665590621531,0.000771,-4.82991384249181
0.000772,-0.145356644876301,0.000772,-4.70645502023399,0.000772,-4.8547641900368
0.000773,-0.185180527158082,0.000773,-4.66158416122198,0.000773,-4.8448240510188
0.000774,-0.190158512443304,0.000774,-4.64662720821798,0.000774,-4.83488391200081
0.000775,-0.185180527158082,0.000775,-4.64662720821798,0.000775,-4.82991384249181
0.000776,-0.180202541872859,0.000776,-4.66158416122198,0.000776,-4.8398539815098
0.000777,-0.185180527158082,0.000777,-4.65659851022065,0.000777,-4.83488391200081
0.000778,-0.175224556587636,0.000778,-4.65659851022065,0.000778,-4.83488391200081
0.000779,-0.175224556587636,0.000779,-4.65659851022065,0.000779,-4.82991384249181
0.00078,-0.165268586017191,0.00078,-4.66656981222332,0.00078,-4.82991384249181
0.000781,-0.170246571302414,0.000781,-4.65161285921931,0.000781,-4.82991384249181
0.000782,-0.170246571302414,0.000782,-4.65659851022065,0.000782,-4.82991384249181
0.000783,-0.170246571302414,0.000783,-4.66656981222332,0.000783,-4.83488391200081
0.000784,-0.165268586017191,0.000784,-4.67155546322465,0.000784,-4.82991384249181
0.000785,-0.160290600731969,0.000785,-4.67155546322465,0.000785,-4.82991384249181
0.000786,-0.165268586017191,0.000786,-4.67155546322465,0.000786,-4.83488391200081
0.000787,-0.160290600731969,0.000787,-4.67155546322465,0.000787,-4.82991384249181
0.000788,-0.160290600731969,0.000788,-4.67654111422598,0.000788,-4.82991384249181
0.000789,-0.155312615446746,0.000789,-4.67654111422598,0.000789,-4.82991384249181
0.00079,-0.150334630161524,0.00079,-4.67654111422598,0.00079,-4.82991384249181
0.000791,-0.100554777309299,0.000791,-4.71642632223666,0.000791,-4.81997370347381
0.000792,-0.140378659591079,0.000792,-4.68651241622865,0.000792,-4.82494377298281
0.000793,-0.130422689020634,0.000793,-4.71642632223666,0.000793,-4.8448240510188
0.000794,-0.140378659591079,0.000794,-4.70645502023399,0.000794,-4.8497941205278
0.000795,-0.150334630161524,0.000795,-4.68651241622865,0.000795,-4.82494377298281
0.000796,-0.150334630161524,0.000796,-4.68152676522732,0.000796,-4.82494377298281
0.000797,-0.145356644876301,0.000797,-4.68651241622865,0.000797,-4.82494377298281
0.000798,-0.150334630161524,0.000798,-4.68152676522732,0.000798,-4.82991384249181
0.000799,-0.140378659591079,0.000799,-4.68651241622865,0.000799,-4.82494377298281
0.0008,-0.135400674305856,0.0008,-4.68651241622865,0.0008,-4.82494377298281
0.000801,-0.130422689020634,0.000801,-4.68651241622865,0.000801,-4.81997370347381
0.000802,-0.130422689020634,0.000802,-4.68651241622865,0.000802,-4.81500363396481
0.000803,-0.130422689020634,0.000803,-4.69149806722999,0.000803,-4.81997370347381
0.000804,-0.135400674305856,0.000804,-4.68651241622865,0.000804,-4.81997370347381
0.000805,-0.135400674305856,0.000805,-4.69149806722999,0.000805,-4.82494377298281
0.000806,-0.130422689020634,0.000806,-4.69648371823132,0.000806,-4.82494377298281
0.000807,-0.135400674305856,0.000807,-4.69648371823132,0.000807,-4.82494377298281
0.000808,-0.135400674305856,0.000808,-4.69149806722999,0.000808,-4.82991384249181
0.000809,-0.135400674305856,0.000809,-4.69149806722999,0.000809,-4.82494377298281
0.00081,-0.135400674305856,0.00081,-4.69648371823132,0.00081,-4.82494377298281
0.000811,-0.125444703735411,0.000811,-4.69648371823132,0.000811,-4.81997370347381
0.000812,-0.125444703735411,0.000812,-4.70146936923265,0.000812,-4.82494377298281
0.000813,-0.105532762594521,0.000813,-4.72141197323799,0.000813,-4.82991384249181
0.000814,-0.125444703735411,0.000814,-4.69648371823132,0.000814,-4.81997370347381
0.000815,-0.155312615446746,0.000815,-4.67654111422598,0.000815,-4.82991384249181
0.000816,-0.140378659591079,0.000816,-4.69149806722999,0.000816,-4.82991384249181
0.000817,-0.120466718450189,0.000817,-4.71642632223666,0.000817,-4.83488391200081
0.000818,-0.110510747879744,0.000818,-4.74135457724333,0.000818,-4.8448240510188
0.000819,-0.120466718450189,0.000819,-4.71144067123532,0.000819,-4.83488391200081
0.00082,-0.130422689020634,0.00082,-4.70645502023399,0.00082,-4.82991384249181
0.000821,-0.125444703735411,0.000821,-4.70645502023399,0.000821,-4.82991384249181
0.000822,-0.120466718450189,0.000822,-4.70645502023399,0.000822,-4.82494377298281
0.000823,-0.115488733164966,0.000823,-4.70645502023399,0.000823,-4.82494377298281
0.000824,-0.120466718450189,0.000824,-4.70146936923265,0.000824,-4.82494377298281
0.000825,-0.120466718450189,0.000825,-4.70645502023399,0.000825,-4.82494377298281
0.000826,-0.125444703735411,0.000826,-4.70146936923265,0.000826,-4.82991384249181
0.000827,-0.120466718450189,0.000827,-4.70645502023399,0.000827,-4.82991384249181
0.000828,-0.120466718450189,0.000828,-4.71144067123532,0.000828,-4.82991384249181
0.000829,-0.120466718450189,0.000829,-4.71144067123532,0.000829,-4.82991384249181
0.00083,-0.120466718450189,0.00083,-4.71144067123532,0.00083,-4.82494377298281
0.000831,-0.140378659591079,0.000831,-4.70645502023399,0.000831,-4.8448240510188
0.000832,-0.120466718450189,0.000832,-4.71144067123532,0.000832,-4.82991384249181
0.000833,-0.120466718450189,0.000833,-4.71144067123532,0.000833,-4.82494377298281
0.000834,-0.115488733164966,0.000834,-4.72639762423933,0.000834,-4.8448240510188
0.000835,-0.110510747879744,0.000835,-4.72141197323799,0.000835,-4.82991384249181
0.000836,-0.170246571302414,0.000836,-4.66158416122198,0.000836,-4.82991384249181
0.000837,-0.125444703735411,0.000837,-4.70645502023399,0.000837,-4.82991384249181
0.000838,-0.125444703735411,0.000838,-4.70645502023399,0.000838,-4.82991384249181
0.000839,-0.110510747879744,0.000839,-4.71642632223666,0.000839,-4.81997370347381
0.00084,-0.110510747879744,0.00084,-4.71642632223666,0.00084,-4.81997370347381
0.000841,-0.100554777309299,0.000841,-4.72639762423933,0.000841,-4.81997370347381
0.000842,-0.100554777309299,0.000842,-4.72141197323799,0.000842,-4.82494377298281
0.000843,-0.095576792024076,0.000843,-4.72639762423933,0.000843,-4.81997370347381
0.000844,-0.100554777309299,0.000844,-4.72639762423933,0.000844,-4.81997370347381
0.000845,-0.100554777309299,0.000845,-4.72141197323799,0.000845,-4.81997370347381
0.000846,-0.100554777309299,0.000846,-4.72141197323799,0.000846,-4.82494377298281
0.000847,-0.105532762594521,0.000847,-4.71642632223666,0.000847,-4.81997370347381
0.000848,-0.105532762594521,0.000848,-4.71642632223666,0.000848,-4.81997370347381
0.000849,-0.100554777309299,0.000849,-4.72639762423933,0.000849,-4.82494377298281
0.00085,-0.100554777309299,0.00085,-4.72639762423933,0.00085,-4.82494377298281
0.000851,-0.100554777309299,0.000851,-4.72639762423933,0.000851,-4.82494377298281
0.000852,-0.105532762594521,0.000852,-4.72639762423933,0.000852,-4.82494377298281
0.000853,-0.100554777309299,0.000853,-4.72639762423933,0.000853,-4.82494377298281
0.000854,-0.095576792024076,0.000854,-4.73138327524066,0.000854,-4.82494377298281
0.000855,-0.115488733164966,0.000855,-4.73138327524066,0.000855,-4.8497941205278
0.000856,-0.110510747879744,0.000856,-4.71144067123532,0.000856,-4.82991384249181
0.000857,-0.105532762594521,0.000857,-4.72639762423933,0.000857,-4.82991384249181
0.000858,-0.130422689020634,0.000858,-4.67654111422598,0.000858,-4.80506349494681
0.000859,-0.105532762594521,0.000859,-4.71642632223666,0.000859,-4.82494377298281
0.00086,-0.105532762594521,0.00086,-4.73138327524066,0.00086,-4.82991384249181
0.000861,-0.0905988067388535,0.000861,-4.73636892624199,0.000861,-4.82494377298281
0.000862,-0.100554777309299,0.000862,-4.72141197323799,0.000862,-4.81500363396481
0.000863,-0.0856208214536309,0.000863,-4.74634022824466,0.000863,-4.82494377298281
0.000864,-0.0856208214536309,0.000864,-4.74634022824466,0.000864,-4.82991384249181
0.000865,-0.0905988067388535,0.000865,-4.73636892624199,0.000865,-4.81997370347381
0.000866,-0.0905988067388535,0.000866,-4.73138327524066,0.000866,-4.81997370347381
0.000867,-0.0905988067388535,0.000867,-4.73138327524066,0.000867,-4.81997370347381
0.000868,-0.0905988067388535,0.000868,-4.73138327524066,0.000868,-4.82494377298281
0.000869,-0.0905988067388535,0.000869,-4.73636892624199,0.000869,-4.81997370347381
0.00087,-0.0905988067388535,0.00087,-4.73138327524066,0.00087,-4.81997370347381
0.000871,-0.0905988067388535,0.000871,-4.74135457724333,0.000871,-4.82494377298281
0.000872,-0.0905988067388535,0.000872,-4.73636892624199,0.000872,-4.82494377298281
0.000873,-0.095576792024076,0.000873,-4.73138327524066,0.000873,-4.81997370347381
0.000874,-0.095576792024076,0.000874,-4.73636892624199,0.000874,-4.82494377298281
0.000875,-0.095576792024076,0.000875,-4.73636892624199,0.000875,-4.82991384249181
0.000876,-0.0905988067388535,0.000876,-4.74135457724333,0.000876,-4.82991384249181
0.000877,-0.110510747879744,0.000877,-4.72639762423933,0.000877,-4.82991384249181
0.000878,-0.0905988067388535,0.000878,-4.74135457724333,0.000878,-4.82991384249181
0.000879,-0.0856208214536309,0.000879,-4.72639762423933,0.000879,-4.80506349494681
0.00088,-0.0905988067388535,0.00088,-4.73636892624199,0.00088,-4.81997370347381
0.000881,-0.0905988067388535,0.000881,-4.73636892624199,0.000881,-4.82991384249181
0.000882,-0.0905988067388535,0.000882,-4.74135457724333,0.000882,-4.82494377298281
0.000883,-0.0905988067388535,0.000883,-4.74135457724333,0.000883,-4.82494377298281
0.000884,-0.0905988067388535,0.000884,-4.73636892624199,0.000884,-4.81997370347381
0.000885,-0.0856208214536309,0.000885,-4.73636892624199,0.000885,-4.81997370347381
0.000886,-0.0806428361684084,0.000886,-4.74634022824466,0.000886,-4.82494377298281
0.000887,-0.0856208214536309,0.000887,-4.74135457724333,0.000887,-4.82494377298281
0.000888,-0.0856208214536309,0.000888,-4.74135457724333,0.000888,-4.82494377298281
0.000889,-0.0756648508831859,0.000889,-4.74135457724333,0.000889,-4.81997370347381
0.00089,-0.0856208214536309,0.00089,-4.73636892624199,0.00089,-4.81997370347381
0.000891,-0.0905988067388535,0.000891,-4.73138327524066,0.000891,-4.81997370347381
0.000892,-0.0856208214536309,0.000892,-4.74135457724333,0.000892,-4.82494377298281
0.000893,-0.0806428361684084,0.000893,-4.74634022824466,0.000893,-4.81997370347381
0.000894,-0.0806428361684084,0.000894,-4.74634022824466,0.000894,-4.82494377298281
0.000895,-0.0856208214536309,0.000895,-4.74135457724333,0.000895,-4.81997370347381
0.000896,-0.0905988067388535,0.000896,-4.74135457724333,0.000896,-4.82494377298281
0.000897,-0.0856208214536309,0.000897,-4.74135457724333,0.000897,-4.82494377298281
0.000898,-0.125444703735411,0.000898,-4.68651241622865,0.000898,-4.81003356445581
0.000899,-0.0806428361684084,0.000899,-4.74135457724333,0.000899,-4.81500363396481
0.0009,-0.0806428361684084,0.0009,-4.71642632223666,0.0009,-4.79015328641981
0.000901,-0.0607308950275183,0.000901,-4.76129718124866,0.000901,-4.81997370347381
0.000902,-0.0856208214536309,0.000902,-4.74135457724333,0.000902,-4.81997370347381
0.000903,-0.0856208214536309,0.000903,-4.73636892624199,0.000903,-4.82494377298281
0.000904,-0.0806428361684084,0.000904,-4.74634022824466,0.000904,-4.82494377298281
0.000905,-0.0806428361684084,0.000905,-4.74634022824466,0.000905,-4.82494377298281
0.000906,-0.0806428361684084,0.000906,-4.74135457724333,0.000906,-4.81500363396481
0.000907,-0.0856208214536309,0.000907,-4.74634022824466,0.000907,-4.82494377298281
0.000908,-0.0806428361684084,0.000908,-4.74135457724333,0.000908,-4.81997370347381
0.000909,-0.0806428361684084,0.000909,-4.74634022824466,0.000909,-4.82494377298281
0.00091,-0.0756648508831859,0.00091,-4.74634022824466,0.00091,-4.81997370347381
0.000911,-0.0756648508831859,0.000911,-4.74634022824466,0.000911,-4.81997370347381
0.000912,-0.0806428361684084,0.000912,-4.74135457724333,0.000912,-4.81997370347381
0.000913,-0.0806428361684084,0.000913,-4.73636892624199,0.000913,-4.81500363396481
0.000914,-0.0756648508831859,0.000914,-4.74634022824466,0.000914,-4.81997370347381
0.000915,-0.0856208214536309,0.000915,-4.74634022824466,0.000915,-4.82494377298281
0.000916,-0.0806428361684084,0.000916,-4.75631153024733,0.000916,-4.82991384249181
0.000917,-0.0905988067388535,0.000917,-4.74135457724333,0.000917,-4.82991384249181
0.000918,-0.0905988067388535,0.000918,-4.74634022824466,0.000918,-4.82991384249181
0.000919,-0.0856208214536309,0.000919,-4.74634022824466,0.000919,-4.82494377298281
0.00092,-0.0806428361684084,0.00092,-4.73636892624199,0.00092,-4.81997370347381
0.000921,-0.0856208214536309,0.000921,-4.74135457724333,0.000921,-4.82494377298281
0.000922,-0.0507749244570732,0.000922,-4.781239785254,0.000922,-4.83488391200081
0.000923,-0.0806428361684084,0.000923,-4.74135457724333,0.000923,-4.82494377298281
0.000924,-0.0806428361684084,0.000924,-4.73636892624199,0.000924,-4.81997370347381
0.000925,-0.0806428361684084,0.000925,-4.74634022824466,0.000925,-4.82494377298281
0.000926,-0.0806428361684084,0.000926,-4.75631153024733,0.000926,-4.82494377298281
0.000927,-0.0756648508831859,0.000927,-4.751325879246,0.000927,-4.82494377298281
0.000928,-0.0806428361684084,0.000928,-4.74634022824466,0.000928,-4.81500363396481
0.000929,-0.0756648508831859,0.000929,-4.74634022824466,0.000929,-4.81997370347381
0.00093,-0.0756648508831859,0.00093,-4.751325879246,0.00093,-4.81997370347381
0.000931,-0.0706868655979633,0.000931,-4.751325879246,0.000931,-4.81500363396481
0.000932,-0.0756648508831859,0.000932,-4.74634022824466,0.000932,-4.81997370347381
0.000933,-0.0706868655979633,0.000933,-4.74634022824466,0.000933,-4.81997370347381
0.000934,-0.0756648508831859,0.000934,-4.74634022824466,0.000934,-4.81997370347381
0.000935,-0.0756648508831859,0.000935,-4.74135457724333,0.000935,-4.81997370347381
0.000936,-0.0806428361684084,0.000936,-4.751325879246,0.000936,-4.82494377298281
0.000937,-0.0756648508831859,0.000937,-4.75631153024733,0.000937,-4.81997370347381
0.000938,-0.0756648508831859,0.000938,-4.751325879246,0.000938,-4.81997370347381
0.000939,-0.0756648508831859,0.000939,-4.751325879246,0.000939,-4.81997370347381
0.00094,-0.0756648508831859,0.00094,-4.75631153024733,0.00094,-4.82494377298281
0.000941,-0.0557529097422957,0.000941,-4.76129718124866,0.000941,-4.81003356445581
0.000942,-0.0706868655979633,0.000942,-4.75631153024733,0.000942,-4.82494377298281
0.000943,-0.020907012745738,0.000943,-4.81115369126201,0.000943,-4.8398539815098
0.000944,-0.0706868655979633,0.000944,-4.76129718124866,0.000944,-4.82991384249181
0.000945,-0.0856208214536309,0.000945,-4.74135457724333,0.000945,-4.82494377298281
0.000946,-0.0905988067388535,0.000946,-4.72639762423933,0.000946,-4.81997370347381
0.000947,-0.0756648508831859,0.000947,-4.74634022824466,0.000947,-4.81997370347381
0.000948,-0.0756648508831859,0.000948,-4.75631153024733,0.000948,-4.82494377298281
0.000949,-0.0706868655979633,0.000949,-4.74634022824466,0.000949,-4.81997370347381
0.00095,-0.0806428361684084,0.00095,-4.751325879246,0.00095,-4.82991384249181
0.000951,-0.0806428361684084,0.000951,-4.751325879246,0.000951,-4.82494377298281
0.000952,-0.0756648508831859,0.000952,-4.751325879246,0.000952,-4.81997370347381
0.000953,-0.0706868655979633,0.000953,-4.75631153024733,0.000953,-4.82991384249181
0.000954,-0.0756648508831859,0.000954,-4.751325879246,0.000954,-4.82494377298281
0.000955,-0.0756648508831859,0.000955,-4.751325879246,0.000955,-4.81997370347381
0.000956,-0.0756648508831859,0.000956,-4.751325879246,0.000956,-4.82494377298281
0.000957,-0.0806428361684084,0.000957,-4.74634022824466,0.000957,-4.82494377298281
0.000958,-0.0756648508831859,0.000958,-4.751325879246,0.000958,-4.82991384249181
0.000959,-0.0706868655979633,0.000959,-4.751325879246,0.000959,-4.81997370347381
0.00096,-0.0706868655979633,0.00096,-4.75631153024733,0.00096,-4.81997370347381
0.000961,-0.0756648508831859,0.000961,-4.751325879246,0.000961,-4.81997370347381
0.000962,-0.020907012745738,0.000962,-4.796196738258,0.000962,-4.81997370347381
0.000963,-0.0607308950275183,0.000963,-4.77625413425267,0.000963,-4.82991384249181
0.000964,-0.0557529097422957,0.000964,-4.78622543625534,0.000964,-4.8448240510188
0.000965,-0.0706868655979633,0.000965,-4.76628283225,0.000965,-4.8398539815098
0.000966,-0.0706868655979633,0.000966,-4.751325879246,0.000966,-4.82494377298281
0.000967,-0.0806428361684084,0.000967,-4.74135457724333,0.000967,-4.81997370347381
0.000968,-0.0756648508831859,0.000968,-4.74634022824466,0.000968,-4.82494377298281
0.000969,-0.0706868655979633,0.000969,-4.75631153024733,0.000969,-4.82494377298281
0.00097,-0.0706868655979633,0.00097,-4.751325879246,0.00097,-4.81997370347381
0.000971,-0.0706868655979633,0.000971,-4.751325879246,0.000971,-4.81997370347381
0.000972,-0.0756648508831859,0.000972,-4.751325879246,0.000972,-4.82494377298281
0.000973,-0.0657088803127408,0.000973,-4.75631153024733,0.000973,-4.82494377298281
0.000974,-0.0657088803127408,0.000974,-4.75631153024733,0.000974,-4.81997370347381
0.000975,-0.0706868655979633,0.000975,-4.75631153024733,0.000975,-4.81997370347381
0.000976,-0.0706868655979633,0.000976,-4.75631153024733,0.000976,-4.82494377298281
0.000977,-0.0706868655979633,0.000977,-4.75631153024733,0.000977,-4.82494377298281
0.000978,-0.0756648508831859,0.000978,-4.74135457724333,0.000978,-4.81997370347381
0.000979,-0.0756648508831859,0.000979,-4.751325879246,0.000979,-4.82494377298281
0.00098,-0.0706868655979633,0.00098,-4.75631153024733,0.00098,-4.81997370347381
0.000981,-0.0706868655979633,0.000981,-4.75631153024733,0.000981,-4.81997370347381
0.000982,-0.0706868655979633,0.000982,-4.751325879246,0.000982,-4.81997370347381
0.000983,-0.0706868655979633,0.000983,-4.75631153024733,0.000983,-4.81500363396481
0.000984,-0.0557529097422957,0.000984,-4.77625413425267,0.000984,-4.82494377298281
0.000985,-0.0607308950275183,0.000985,-4.76129718124866,0.000985,-4.82494377298281
0.000986,-0.0856208214536309,0.000986,-4.74634022824466,0.000986,-4.82991384249181
0.000987,-0.0706868655979633,0.000987,-4.74634022824466,0.000987,-4.81500363396481
0.000988,-0.0607308950275183,0.000988,-4.75631153024733,0.000988,-4.81500363396481
0.000989,-0.0706868655979633,0.000989,-4.74135457724333,0.000989,-4.81003356445581
0.00099,-0.0657088803127408,0.00099,-4.75631153024733,0.00099,-4.81500363396481
0.000991,5.65897419769317,0.000991,-0.368938649073243,0.000991,5.40345927653834
0.000992,9.66127436701208,0.000992,-4.05333473905921,0.000992,5.65196275198832
0.000993,10,0.000993,-4.53694288618863,0.000993,5.66687296051532
0.000994,10,0.000994,-4.42227291315794,0.000994,5.64202261297032
0.000995,9.65131839644164,0.000995,-4.07826299406588,0.000995,5.60226205689833
0.000996,9.65131839644164,0.000996,-4.06829169206321,0.000996,5.60226205689833
0.000997,9.51691279374063,0.000997,-3.94365041702986,0.000997,5.59232191788033
0.000998,9.29290345590562,0.000998,-3.73425307497382,0.000998,5.56747157033533
0.000999,9.1784097943455,0.000999,-3.63454005494714,0.000999,5.55753143131733
0.001,9.01413627993315,0.001,-3.49992747791111,0.001,5.52771101426333
0.001001,8.84986276552081,0.001001,-3.34038664586842,0.001001,5.52274094475433
0.001002,8.73039111867547,0.001002,-3.24067362584174,0.001002,5.49789059720933
0.001003,8.59598551597446,0.001003,-3.12101800180972,0.001003,5.48795045819134
0.001004,8.45162394270301,0.001004,-2.98640542477369,0.001004,5.47801031917334
0.001005,8.34210826642811,0.001005,-2.89666370674968,0.001005,5.45813004113734
0.001006,8.20770266372711,0.001006,-2.75706547871232,0.001006,5.45813004113734
0.001007,8.02351720817387,0.001007,-2.61248159967363,0.001007,5.42333955457434
0.001008,7.92395750246942,0.001008,-2.50279727764428,0.001008,5.42830962408334
0.001009,7.82439779676497,0.001009,-2.39809860661626,0.001009,5.42830962408334
0.00101,7.69994816463441,0.00101,-2.28841428458691,0.00101,5.41339941555634
0.001011,7.56056457664818,0.001011,-2.17374431155622,0.001011,5.38854906801134
0.001012,7.44109292980284,0.001012,-2.0690456405282,0.001012,5.38357899850234
0.001013,7.33157725352794,0.001013,-1.96933262050152,0.001013,5.36866878997535
0.001014,7.22703956253827,0.001014,-1.8646339494735,0.001014,5.36866878997535
0.001015,7.10756791569293,0.001015,-1.75993527844548,0.001015,5.35375858144835
0.001016,6.99805223941803,0.001016,-1.65523660741746,0.001016,5.34878851193935
0.001017,6.88853656314313,0.001017,-1.55552358739078,0.001017,5.33884837292135
0.001018,6.78897685743868,0.001018,-1.46079621836543,0.001018,5.32890823390335
0.001019,6.67946118116379,0.001019,-1.36108319833875,0.001019,5.32393816439435
0.00102,6.57492349017411,0.00102,-1.2663558293134,0.00102,5.31399802537635
0.001021,6.47038579918444,0.001021,-1.16664280928671,0.001021,5.30405788635835
0.001022,6.37082609347999,0.001022,-1.06692978926003,0.001022,5.30405788635835
0.001023,6.27126638777554,0.001023,-0.982173722237349,0.001023,5.29908781684935
0.001024,6.18166265264153,0.001024,-0.897417655214667,0.001024,5.28417760832235
0.001025,6.07712496165186,0.001025,-0.807675937190652,0.001025,5.27423746930435
0.001026,5.9974771970883,0.001026,-0.777762031182647,0.001026,5.22950684372336
0.001027,5.87800555024296,0.001027,-0.628192501142621,0.001027,5.25932726077735
0.001028,5.7983577856794,0.001028,-0.54343643411994,0.001028,5.25435719126835
0.001029,5.67888613883406,0.001029,-0.423780810087919,0.001029,5.25932726077735
0.00103,5.62412830069661,0.00103,-0.373924300074577,0.00103,5.24441705225036
0.001031,5.53452456556261,0.001031,-0.299139535054564,0.001031,5.23447691323236
0.001032,5.44989881571382,0.001032,-0.214383468031883,0.001032,5.23447691323236
0.001033,5.36029508057982,0.001033,-0.134613052010536,0.001033,5.22453677421436
0.001034,5.28064731601626,0.001034,-0.0648139379918575,0.001034,5.20962656568736
0.001035,5.20597753673792,0.001035,-4.74974513053894E-7,0.001035,5.20962656568736
0.001036,5.12135178688914,0.001036,0.0847555920481682,0.001036,5.20465649617836
0.001037,5.04170402232558,0.001037,0.159540357068181,0.001037,5.20465649617836
0.001038,4.96205625776201,0.001038,0.22933947108686,0.001038,5.18974628765136
0.001039,4.88240849319845,0.001039,0.299138585105538,0.001039,5.18477621814236
0.00104,4.81271669920534,0.00104,0.368937699124217,0.00104,5.17483607912436
0.001041,4.74302490521222,0.001041,0.433751162141562,0.001041,5.16986600961536
0.001042,4.66337714064866,0.001042,0.50355027616024,0.001042,5.16489594010636
0.001043,4.58870736137033,0.001043,0.578335041180253,0.001043,5.16489594010636
0.001044,4.51901556737721,0.001044,0.643148504197597,0.001044,5.15992587059736
0.001045,4.44932377338409,0.001045,0.707961967214942,0.001045,5.15495580108836
0.001046,4.3846099646762,0.001046,0.762804128229618,0.001046,5.14998573157936
0.001047,4.31989615596831,0.001047,0.827617591246963,0.001047,5.14501566207036
0.001048,4.2302924208343,0.001048,0.897416705265641,0.001048,5.12513538403437
0.001049,4.17055659741163,0.001049,0.952258866280317,0.001049,5.12513538403437
0.00105,4.10584278870374,0.00105,1.03202928230166,0.00105,5.14004559256136
