Temps,EA04_D,Temps,EA15_D,Temps,EA26_D
0.000661,1.32314901426435,0.000661,3.58468259498477,0.000661,4.90148225612938
0.000662,1.29328110255301,0.000662,3.59963954798877,0.000662,4.89651218662038
0.000663,1.28332513198256,0.000663,3.61459650099278,0.000663,4.89651218662038
0.000664,1.28332513198256,0.000664,3.60961084999144,0.000664,4.89651218662038
0.000665,1.25843520555645,0.000665,3.63453910499811,0.000665,4.89154211711138
0.000666,1.23354527913034,0.000666,3.66445301100612,0.000666,4.89651218662038
0.000667,1.21363333798945,0.000667,3.68439561501145,0.000667,4.89651218662038
0.000668,1.19372139684856,0.000668,3.70932387001812,0.000668,4.89651218662038
0.000669,1.17878744099289,0.000669,3.72428082302213,0.000669,4.89651218662038
0.00067,1.158875499852,0.00067,3.72926647402346,0.00067,4.88657204760239
0.000671,1.15389751456678,0.000671,3.7492090780288,0.000671,4.89651218662038
0.000672,1.13896355871111,0.000672,3.7641660310328,0.000672,4.89651218662038
0.000673,1.12402960285544,0.000673,3.78410863503814,0.000673,4.89651218662038
0.000674,1.09913967642933,0.000674,3.78909428603947,0.000674,4.89154211711138
0.000675,1.07922773528844,0.000675,3.80903689004481,0.000675,4.88657204760239
0.000676,1.07424975000322,0.000676,3.82399384304881,0.000676,4.89651218662038
0.000677,1.04935982357711,0.000677,3.84892209805548,0.000677,4.89651218662038
0.000678,1.03442586772144,0.000678,3.84892209805548,0.000678,4.87663190858439
0.000679,1.06429377943277,0.000679,3.81402254104614,0.000679,4.86669176956639
0.00068,0.999579970724881,0.00068,3.87883600406349,0.00068,4.87166183907539
0.000681,0.984646014869213,0.000681,3.89877860806882,0.000681,4.88160197809339
0.000682,0.974690044298768,0.000682,3.90376425907016,0.000682,4.87663190858439
0.000683,0.9597560884431,0.000683,3.9237068630755,0.000683,4.87663190858439
0.000684,0.944822132587433,0.000684,3.9386638160795,0.000684,4.87663190858439
0.000685,0.929888176731765,0.000685,3.94364946708083,0.000685,4.87166183907539
0.000686,0.914954220876098,0.000686,3.95860642008483,0.000686,4.86669176956639
0.000687,0.904998250305653,0.000687,3.9685777220875,0.000687,4.87663190858439
0.000688,0.890064294449985,0.000688,3.98353467509151,0.000688,4.87166183907539
0.000689,0.865174368023872,0.000689,4.00846293009818,0.000689,4.86172170005739
0.00069,0.855218397453427,0.00069,4.01843423210084,0.00069,4.87166183907539
0.000691,0.855218397453427,0.000691,4.02840553410351,0.000691,4.87663190858439
0.000692,0.855218397453427,0.000692,4.02840553410351,0.000692,4.87663190858439
0.000693,0.84028444159776,0.000693,4.03837683610618,0.000693,4.87663190858439
0.000694,0.825350485742092,0.000694,4.05333378911018,0.000694,4.87663190858439
0.000695,0.805438544601202,0.000695,4.06330509111285,0.000695,4.86669176956639
0.000696,0.80046055931598,0.000696,4.07826204411685,0.000696,4.87663190858439
0.000697,0.790504588745534,0.000697,4.07826204411685,0.000697,4.86669176956639
0.000698,0.790504588745534,0.000698,4.10817595012486,0.000698,4.89651218662038
0.000699,0.770592647604644,0.000699,4.09820464812219,0.000699,4.85675163054839
0.0007,0.780548618175089,0.0007,4.06330509111285,0.0007,4.83687135251239
0.000701,0.755658691748977,0.000701,4.09321899712086,0.000701,4.84184142202139
0.000702,0.725790780037641,0.000702,4.13310420513153,0.000702,4.85178156103939
0.000703,0.715834809467196,0.000703,4.13808985613286,0.000703,4.85178156103939
0.000704,0.705878838896751,0.000704,4.14806115813553,0.000704,4.84681149153039
0.000705,0.690944883041084,0.000705,4.1580324601382,0.000705,4.85178156103939
0.000706,0.685966897755861,0.000706,4.1729894131422,0.000706,4.85675163054839
0.000707,0.680988912470639,0.000707,4.17797506414354,0.000707,4.85675163054839
0.000708,0.671032941900194,0.000708,4.18794636614621,0.000708,4.85178156103939
0.000709,0.656098986044526,0.000709,4.19293201714754,0.000709,4.85178156103939
0.00071,0.646143015474081,0.00071,4.20788897015154,0.00071,4.85178156103939
0.000711,0.641165030188858,0.000711,4.21786027215421,0.000711,4.85178156103939
0.000712,0.631209059618413,0.000712,4.23281722515821,0.000712,4.85178156103939
0.000713,0.621253089047968,0.000713,4.23281722515821,0.000713,4.84681149153039
0.000714,0.611297118477523,0.000714,4.23780287615955,0.000714,4.84681149153039
0.000715,0.601341147907078,0.000715,4.25275982916355,0.000715,4.84681149153039
0.000716,0.586407192051411,0.000716,4.26273113116622,0.000716,4.84184142202139
0.000717,0.596363162621856,0.000717,4.25774548016489,0.000717,4.85178156103939
0.000718,0.581429206766188,0.000718,4.26273113116622,0.000718,4.84184142202139
0.000719,0.576451221480966,0.000719,4.28267373517156,0.000719,4.85675163054839
0.00072,0.571473236195743,0.00072,4.28267373517156,0.00072,4.85675163054839
0.000721,0.556539280340076,0.000721,4.29264503717422,0.000721,4.84681149153039
0.000722,0.566495250910521,0.000722,4.27768808417022,0.000722,4.82693121349439
0.000723,0.52667136862874,0.000723,4.32255894318223,0.000723,4.84184142202139
0.000724,0.531649353913963,0.000724,4.31258764117956,0.000724,4.84184142202139
0.000725,0.521693383343518,0.000725,4.3175732921809,0.000725,4.83190128300339
0.000726,0.516715398058295,0.000726,4.32255894318223,0.000726,4.83687135251239
0.000727,0.511737412773073,0.000727,4.33751589618623,0.000727,4.84184142202139
0.000728,0.501781442202628,0.000728,4.33751589618623,0.000728,4.83687135251239
0.000729,0.496803456917405,0.000729,4.34250154718757,0.000729,4.83687135251239
0.00073,0.496803456917405,0.00073,4.3474871981889,0.00073,4.83687135251239
0.000731,0.496803456917405,0.000731,4.35745850019157,0.000731,4.84681149153039
0.000732,0.48684748634696,0.000732,4.38238675519824,0.000732,4.86172170005739
0.000733,0.481869501061738,0.000733,4.38737240619957,0.000733,4.86172170005739
0.000734,0.471913530491292,0.000734,4.38238675519824,0.000734,4.84681149153039
0.000735,0.461957559920847,0.000735,4.37740110419691,0.000735,4.83687135251239
0.000736,0.46693554520607,0.000736,4.38238675519824,0.000736,4.84681149153039
0.000737,0.452001589350402,0.000737,4.39235805720091,0.000737,4.84184142202139
0.000738,0.442045618779957,0.000738,4.39734370820224,0.000738,4.83687135251239
0.000739,0.432089648209512,0.000739,4.40232935920358,0.000739,4.83687135251239
0.00074,0.432089648209512,0.00074,4.40731501020491,0.00074,4.83687135251239
0.000741,0.452001589350402,0.000741,4.39734370820224,0.000741,4.84184142202139
0.000742,0.42711166292429,0.000742,4.42227196320891,0.000742,4.84184142202139
0.000743,0.456979574635625,0.000743,4.37241545319557,0.000743,4.81202100496739
0.000744,0.397243751212954,0.000744,4.42725761421025,0.000744,4.81699107447639
0.000745,0.387287780642509,0.000745,4.44221456721425,0.000745,4.81699107447639
0.000746,0.387287780642509,0.000746,4.43722891621292,0.000746,4.82196114398539
0.000747,0.387287780642509,0.000747,4.43722891621292,0.000747,4.82196114398539
0.000748,0.377331810072064,0.000748,4.45218586921692,0.000748,4.82693121349439
0.000749,0.372353824786842,0.000749,4.45218586921692,0.000749,4.82693121349439
0.00075,0.372353824786842,0.00075,4.45218586921692,0.00075,4.82196114398539
0.000751,0.367375839501619,0.000751,4.45717152021825,0.000751,4.82196114398539
0.000752,0.367375839501619,0.000752,4.46215717121959,0.000752,4.82693121349439
0.000753,0.357419868931174,0.000753,4.47711412422359,0.000753,4.82693121349439
0.000754,0.352441883645952,0.000754,4.47711412422359,0.000754,4.82196114398539
0.000755,0.347463898360729,0.000755,4.48708542622626,0.000755,4.82196114398539
0.000756,0.347463898360729,0.000756,4.48209977522492,0.000756,4.82693121349439
0.000757,0.342485913075507,0.000757,4.48708542622626,0.000757,4.82196114398539
0.000758,0.337507927790284,0.000758,4.49207107722759,0.000758,4.82196114398539
0.000759,0.332529942505062,0.000759,4.49207107722759,0.000759,4.82196114398539
0.00076,0.337507927790284,0.00076,4.49705672822893,0.00076,4.83687135251239
0.000761,0.342485913075507,0.000761,4.50204237923026,0.000761,4.84184142202139
0.000762,0.387287780642509,0.000762,4.47212847322226,0.000762,4.85178156103939
0.000763,0.337507927790284,0.000763,4.49207107722759,0.000763,4.83190128300339
0.000764,0.357419868931174,0.000764,4.46215717121959,0.000764,4.81202100496739
0.000765,0.337507927790284,0.000765,4.49207107722759,0.000765,4.81202100496739
0.000766,0.312618001364172,0.000766,4.5219849832356,0.000766,4.82693121349439
0.000767,0.302662030793726,0.000767,4.52697063423693,0.000767,4.82196114398539
0.000768,0.302662030793726,0.000768,4.5219849832356,0.000768,4.82693121349439
0.000769,0.302662030793726,0.000769,4.53195628523827,0.000769,4.82693121349439
0.00077,0.292706060223281,0.00077,4.53195628523827,0.00077,4.82196114398539
0.000771,0.282750089652836,0.000771,4.53195628523827,0.000771,4.81699107447639
0.000772,0.282750089652836,0.000772,4.54192758724093,0.000772,4.82196114398539
0.000773,0.287728074938059,0.000773,4.54691323824227,0.000773,4.83687135251239
0.000774,0.292706060223281,0.000774,4.54192758724093,0.000774,4.82693121349439
0.000775,0.282750089652836,0.000775,4.5518988892436,0.000775,4.82693121349439
0.000776,0.282750089652836,0.000776,4.55688454024494,0.000776,4.83190128300339
0.000777,0.267816133797169,0.000777,4.56187019124627,0.000777,4.82196114398539
0.000778,0.262838148511946,0.000778,4.56187019124627,0.000778,4.81699107447639
0.000779,0.262838148511946,0.000779,4.55688454024494,0.000779,4.81699107447639
0.00078,0.257860163226724,0.00078,4.56685584224761,0.00078,4.81699107447639
0.000781,0.252882177941501,0.000781,4.56685584224761,0.000781,4.82196114398539
0.000782,0.247904192656279,0.000782,4.56685584224761,0.000782,4.81202100496739
0.000783,0.247904192656279,0.000783,4.57184149324894,0.000783,4.81699107447639
0.000784,0.262838148511946,0.000784,4.56685584224761,0.000784,4.82196114398539
0.000785,0.252882177941501,0.000785,4.57184149324894,0.000785,4.82196114398539
0.000786,0.252882177941501,0.000786,4.56187019124627,0.000786,4.80705093545839
0.000787,0.237948222085834,0.000787,4.58679844625294,0.000787,4.81202100496739
0.000788,0.232970236800611,0.000788,4.59178409725428,0.000788,4.81699107447639
0.000789,0.232970236800611,0.000789,4.58679844625294,0.000789,4.81699107447639
0.00079,0.232970236800611,0.00079,4.58679844625294,0.00079,4.81699107447639
0.000791,0.223014266230166,0.000791,4.59676974825561,0.000791,4.81202100496739
0.000792,0.218036280944943,0.000792,4.60175539925694,0.000792,4.81202100496739
0.000793,0.223014266230166,0.000793,4.59178409725428,0.000793,4.80705093545839
0.000794,0.223014266230166,0.000794,4.59178409725428,0.000794,4.81699107447639
0.000795,0.218036280944943,0.000795,4.59676974825561,0.000795,4.81202100496739
0.000796,0.213058295659721,0.000796,4.60175539925694,0.000796,4.81202100496739
0.000797,0.208080310374498,0.000797,4.61172670125961,0.000797,4.81202100496739
0.000798,0.203102325089276,0.000798,4.61172670125961,0.000798,4.80208086594939
0.000799,0.203102325089276,0.000799,4.61172670125961,0.000799,4.80208086594939
0.0008,0.198124339804053,0.0008,4.61172670125961,0.0008,4.80705093545839
0.000801,0.198124339804053,0.000801,4.61671235226095,0.000801,4.81202100496739
0.000802,0.198124339804053,0.000802,4.61172670125961,0.000802,4.80705093545839
0.000803,0.188168369233608,0.000803,4.61671235226095,0.000803,4.79711079644039
0.000804,0.188168369233608,0.000804,4.61671235226095,0.000804,4.80208086594939
0.000805,0.223014266230166,0.000805,4.59676974825561,0.000805,4.81202100496739
0.000806,0.188168369233608,0.000806,4.62169800326228,0.000806,4.80705093545839
0.000807,0.213058295659721,0.000807,4.58679844625294,0.000807,4.78220058791339
0.000808,0.188168369233608,0.000808,4.62668365426362,0.000808,4.80208086594939
0.000809,0.183190383948386,0.000809,4.63665495626628,0.000809,4.80705093545839
0.00081,0.183190383948386,0.00081,4.63665495626628,0.00081,4.81202100496739
0.000811,0.183190383948386,0.000811,4.63166930526495,0.000811,4.80705093545839
0.000812,0.193146354518831,0.000812,4.63166930526495,0.000812,4.82196114398539
0.000813,0.188168369233608,0.000813,4.63665495626628,0.000813,4.82196114398539
0.000814,0.188168369233608,0.000814,4.64164060726762,0.000814,4.82196114398539
0.000815,0.183190383948386,0.000815,4.63665495626628,0.000815,4.81699107447639
0.000816,0.173234413377941,0.000816,4.64164060726762,0.000816,4.80705093545839
0.000817,0.173234413377941,0.000817,4.64164060726762,0.000817,4.81699107447639
0.000818,0.178212398663163,0.000818,4.64164060726762,0.000818,4.81699107447639
0.000819,0.168256428092718,0.000819,4.64662625826895,0.000819,4.80705093545839
0.00082,0.168256428092718,0.00082,4.65659756027162,0.00082,4.81202100496739
0.000821,0.178212398663163,0.000821,4.65161190927029,0.000821,4.81699107447639
0.000822,0.178212398663163,0.000822,4.64164060726762,0.000822,4.81699107447639
0.000823,0.173234413377941,0.000823,4.65161190927029,0.000823,4.81699107447639
0.000824,0.173234413377941,0.000824,4.65161190927029,0.000824,4.81699107447639
0.000825,0.163278442807496,0.000825,4.65659756027162,0.000825,4.81202100496739
0.000826,0.227992251515388,0.000826,4.58679844625294,0.000826,4.80208086594939
0.000827,0.178212398663163,0.000827,4.64662625826895,0.000827,4.81202100496739
0.000828,0.173234413377941,0.000828,4.64662625826895,0.000828,4.80705093545839
0.000829,0.148344486951828,0.000829,4.65659756027162,0.000829,4.79711079644039
0.00083,0.153322472237051,0.00083,4.66656886227429,0.00083,4.80208086594939
0.000831,0.153322472237051,0.000831,4.66656886227429,0.000831,4.81202100496739
0.000832,0.153322472237051,0.000832,4.66656886227429,0.000832,4.81699107447639
0.000833,0.158300457522273,0.000833,4.66158321127295,0.000833,4.81202100496739
0.000834,0.153322472237051,0.000834,4.66656886227429,0.000834,4.81699107447639
0.000835,0.148344486951828,0.000835,4.67155451327562,0.000835,4.81202100496739
0.000836,0.148344486951828,0.000836,4.66656886227429,0.000836,4.80705093545839
0.000837,0.143366501666605,0.000837,4.66656886227429,0.000837,4.80705093545839
0.000838,0.138388516381383,0.000838,4.66656886227429,0.000838,4.80208086594939
0.000839,0.13341053109616,0.000839,4.66656886227429,0.000839,4.79711079644039
0.00084,0.13341053109616,0.00084,4.67654016427696,0.00084,4.80208086594939
0.000841,0.138388516381383,0.000841,4.68152581527829,0.000841,4.80705093545839
0.000842,0.128432545810938,0.000842,4.68152581527829,0.000842,4.79711079644039
0.000843,0.13341053109616,0.000843,4.67155451327562,0.000843,4.79711079644039
0.000844,0.13341053109616,0.000844,4.67654016427696,0.000844,4.80208086594939
0.000845,0.128432545810938,0.000845,4.67654016427696,0.000845,4.79711079644039
0.000846,0.13341053109616,0.000846,4.67654016427696,0.000846,4.80208086594939
0.000847,0.13341053109616,0.000847,4.67654016427696,0.000847,4.80705093545839
0.000848,0.143366501666605,0.000848,4.65659756027162,0.000848,4.79711079644039
0.000849,0.128432545810938,0.000849,4.67654016427696,0.000849,4.79711079644039
0.00085,0.108520604670048,0.00085,4.69648276828229,0.00085,4.79711079644039
0.000851,0.128432545810938,0.000851,4.69648276828229,0.000851,4.81202100496739
0.000852,0.13341053109616,0.000852,4.68651146627963,0.000852,4.81202100496739
0.000853,0.138388516381383,0.000853,4.68651146627963,0.000853,4.81699107447639
0.000854,0.138388516381383,0.000854,4.68651146627963,0.000854,4.81699107447639
0.000855,0.138388516381383,0.000855,4.67654016427696,0.000855,4.81699107447639
0.000856,0.13341053109616,0.000856,4.68651146627963,0.000856,4.81202100496739
0.000857,0.13341053109616,0.000857,4.68651146627963,0.000857,4.81202100496739
0.000858,0.123454560525715,0.000858,4.68152581527829,0.000858,4.80208086594939
0.000859,0.118476575240493,0.000859,4.68651146627963,0.000859,4.79711079644039
0.00086,0.118476575240493,0.00086,4.68651146627963,0.00086,4.80705093545839
0.000861,0.118476575240493,0.000861,4.68651146627963,0.000861,4.80208086594939
0.000862,0.118476575240493,0.000862,4.69648276828229,0.000862,4.80208086594939
0.000863,0.108520604670048,0.000863,4.70146841928363,0.000863,4.79711079644039
0.000864,0.118476575240493,0.000864,4.69149711728096,0.000864,4.80208086594939
0.000865,0.11349858995527,0.000865,4.68651146627963,0.000865,4.80208086594939
0.000866,0.123454560525715,0.000866,4.69149711728096,0.000866,4.80208086594939
0.000867,0.118476575240493,0.000867,4.69149711728096,0.000867,4.80705093545839
0.000868,0.108520604670048,0.000868,4.69648276828229,0.000868,4.79711079644039
0.000869,0.11349858995527,0.000869,4.67654016427696,0.000869,4.78717065742239
0.00087,0.108520604670048,0.00087,4.70146841928363,0.00087,4.80208086594939
0.000871,0.0587407518178225,0.000871,4.73138232529163,0.000871,4.78717065742239
0.000872,0.0985646340996027,0.000872,4.72141102328897,0.000872,4.81699107447639
0.000873,0.118476575240493,0.000873,4.7114397212863,0.000873,4.82196114398539
0.000874,0.123454560525715,0.000874,4.7114397212863,0.000874,4.82196114398539
0.000875,0.118476575240493,0.000875,4.70146841928363,0.000875,4.81202100496739
0.000876,0.118476575240493,0.000876,4.70146841928363,0.000876,4.81202100496739
0.000877,0.123454560525715,0.000877,4.70146841928363,0.000877,4.81699107447639
0.000878,0.118476575240493,0.000878,4.70146841928363,0.000878,4.81202100496739
0.000879,0.108520604670048,0.000879,4.69648276828229,0.000879,4.80705093545839
0.00088,0.108520604670048,0.00088,4.70146841928363,0.00088,4.80705093545839
0.000881,0.103542619384825,0.000881,4.70645407028496,0.000881,4.80208086594939
0.000882,0.0985646340996027,0.000882,4.70645407028496,0.000882,4.80208086594939
0.000883,0.103542619384825,0.000883,4.70645407028496,0.000883,4.80208086594939
0.000884,0.108520604670048,0.000884,4.7114397212863,0.000884,4.81202100496739
0.000885,0.0985646340996027,0.000885,4.7114397212863,0.000885,4.79711079644039
0.000886,0.0985646340996027,0.000886,4.70645407028496,0.000886,4.80208086594939
0.000887,0.108520604670048,0.000887,4.70146841928363,0.000887,4.80705093545839
0.000888,0.108520604670048,0.000888,4.70146841928363,0.000888,4.80705093545839
0.000889,0.103542619384825,0.000889,4.70645407028496,0.000889,4.80705093545839
0.00089,0.138388516381383,0.00089,4.61671235226095,0.00089,4.7474101013504
0.000891,0.0935866488143802,0.000891,4.70645407028496,0.000891,4.79214072693139
0.000892,0.103542619384825,0.000892,4.70645407028496,0.000892,4.80705093545839
0.000893,0.07367470767349,0.000893,4.74633927829564,0.000893,4.82196114398539
0.000894,0.103542619384825,0.000894,4.71642537228763,0.000894,4.80705093545839
0.000895,0.0935866488143802,0.000895,4.71642537228763,0.000895,4.80208086594939
0.000896,0.0935866488143802,0.000896,4.72141102328897,0.000896,4.80705093545839
0.000897,0.0985646340996027,0.000897,4.7114397212863,0.000897,4.81202100496739
0.000898,0.103542619384825,0.000898,4.70645407028496,0.000898,4.80208086594939
0.000899,0.0935866488143802,0.000899,4.7114397212863,0.000899,4.80705093545839
0.0009,0.0985646340996027,0.0009,4.7114397212863,0.0009,4.80705093545839
0.000901,0.0935866488143802,0.000901,4.7114397212863,0.000901,4.79711079644039
0.000902,0.0935866488143802,0.000902,4.7114397212863,0.000902,4.79711079644039
0.000903,0.0985646340996027,0.000903,4.7114397212863,0.000903,4.80705093545839
0.000904,0.0935866488143802,0.000904,4.71642537228763,0.000904,4.80705093545839
0.000905,0.0985646340996027,0.000905,4.71642537228763,0.000905,4.80705093545839
0.000906,0.0935866488143802,0.000906,4.72141102328897,0.000906,4.80208086594939
0.000907,0.0886086635291576,0.000907,4.71642537228763,0.000907,4.80208086594939
0.000908,0.0935866488143802,0.000908,4.71642537228763,0.000908,4.80208086594939
0.000909,0.0886086635291576,0.000909,4.71642537228763,0.000909,4.80208086594939
0.00091,0.0886086635291576,0.00091,4.7114397212863,0.00091,4.79711079644039
0.000911,0.0886086635291576,0.000911,4.7114397212863,0.000911,4.79711079644039
0.000912,0.108520604670048,0.000912,4.70146841928363,0.000912,4.80208086594939
0.000913,0.103542619384825,0.000913,4.7114397212863,0.000913,4.81202100496739
0.000914,0.0686967223882675,0.000914,4.75132492929697,0.000914,4.82196114398539
0.000915,0.103542619384825,0.000915,4.72141102328897,0.000915,4.82196114398539
0.000916,0.0985646340996027,0.000916,4.72141102328897,0.000916,4.81202100496739
0.000917,0.0985646340996027,0.000917,4.72141102328897,0.000917,4.81202100496739
0.000918,0.0935866488143802,0.000918,4.72141102328897,0.000918,4.81202100496739
0.000919,0.0985646340996027,0.000919,4.71642537228763,0.000919,4.81202100496739
0.00092,0.0935866488143802,0.00092,4.71642537228763,0.00092,4.80705093545839
0.000921,0.0886086635291576,0.000921,4.72141102328897,0.000921,4.80705093545839
0.000922,0.0886086635291576,0.000922,4.72141102328897,0.000922,4.80705093545839
0.000923,0.0935866488143802,0.000923,4.7114397212863,0.000923,4.80208086594939
0.000924,0.0836306782439351,0.000924,4.72141102328897,0.000924,4.80208086594939
0.000925,0.0836306782439351,0.000925,4.71642537228763,0.000925,4.79711079644039
0.000926,0.0836306782439351,0.000926,4.72141102328897,0.000926,4.79711079644039
0.000927,0.0836306782439351,0.000927,4.7263966742903,0.000927,4.80208086594939
0.000928,0.0786526929587126,0.000928,4.73138232529163,0.000928,4.79711079644039
0.000929,0.063718737103045,0.000929,4.73636797629297,0.000929,4.80208086594939
0.00093,0.0686967223882675,0.00093,4.73636797629297,0.00093,4.80705093545839
0.000931,0.0786526929587126,0.000931,4.72141102328897,0.000931,4.79711079644039
0.000932,0.0786526929587126,0.000932,4.72141102328897,0.000932,4.79711079644039
0.000933,0.0587407518178225,0.000933,4.7263966742903,0.000933,4.77723051840439
0.000934,0.07367470767349,0.000934,4.72141102328897,0.000934,4.79214072693139
0.000935,0.00896089896559715,0.000935,4.79121013730764,0.000935,4.80208086594939
0.000936,0.063718737103045,0.000936,4.74633927829564,0.000936,4.80705093545839
0.000937,0.0886086635291576,0.000937,4.72141102328897,0.000937,4.80705093545839
0.000938,0.0836306782439351,0.000938,4.7263966742903,0.000938,4.79711079644039
0.000939,0.0786526929587126,0.000939,4.7263966742903,0.000939,4.79711079644039
0.00094,0.0786526929587126,0.00094,4.7263966742903,0.00094,4.79711079644039
0.000941,0.0935866488143802,0.000941,4.72141102328897,0.000941,4.81202100496739
0.000942,0.0985646340996027,0.000942,4.7263966742903,0.000942,4.81699107447639
0.000943,0.0935866488143802,0.000943,4.7263966742903,0.000943,4.82196114398539
0.000944,0.0836306782439351,0.000944,4.72141102328897,0.000944,4.80208086594939
0.000945,0.0985646340996027,0.000945,4.71642537228763,0.000945,4.80705093545839
0.000946,0.0886086635291576,0.000946,4.73138232529163,0.000946,4.81202100496739
0.000947,0.0935866488143802,0.000947,4.72141102328897,0.000947,4.80705093545839
0.000948,0.0886086635291576,0.000948,4.73138232529163,0.000948,4.80705093545839
0.000949,0.0886086635291576,0.000949,4.73138232529163,0.000949,4.81202100496739
0.00095,0.0836306782439351,0.00095,4.73636797629297,0.00095,4.81202100496739
0.000951,0.0886086635291576,0.000951,4.7263966742903,0.000951,4.80705093545839
0.000952,0.0836306782439351,0.000952,4.7263966742903,0.000952,4.80705093545839
0.000953,0.0836306782439351,0.000953,4.7263966742903,0.000953,4.80705093545839
0.000954,0.0935866488143802,0.000954,4.68152581527829,0.000954,4.7672903793864
0.000955,0.07367470767349,0.000955,4.73636797629297,0.000955,4.80705093545839
0.000956,0.0836306782439351,0.000956,4.73138232529163,0.000956,4.80705093545839
0.000957,0.0537627665325999,0.000957,4.76628188230097,0.000957,4.82196114398539
0.000958,0.0836306782439351,0.000958,4.73636797629297,0.000958,4.81202100496739
0.000959,0.0786526929587126,0.000959,4.73138232529163,0.000959,4.80208086594939
0.00096,0.07367470767349,0.00096,4.73636797629297,0.00096,4.80208086594939
0.000961,0.0786526929587126,0.000961,4.73636797629297,0.000961,4.81202100496739
0.000962,0.0786526929587126,0.000962,4.7263966742903,0.000962,4.80705093545839
0.000963,0.0836306782439351,0.000963,4.73138232529163,0.000963,4.81202100496739
0.000964,0.0836306782439351,0.000964,4.73636797629297,0.000964,4.81202100496739
0.000965,0.0786526929587126,0.000965,4.73636797629297,0.000965,4.80705093545839
0.000966,0.0786526929587126,0.000966,4.73138232529163,0.000966,4.80208086594939
0.000967,0.0836306782439351,0.000967,4.73138232529163,0.000967,4.80208086594939
0.000968,0.0786526929587126,0.000968,4.73138232529163,0.000968,4.80208086594939
0.000969,0.0786526929587126,0.000969,4.73138232529163,0.000969,4.80208086594939
0.00097,0.07367470767349,0.00097,4.73138232529163,0.00097,4.80208086594939
0.000971,0.07367470767349,0.000971,4.73636797629297,0.000971,4.80705093545839
0.000972,0.07367470767349,0.000972,4.73138232529163,0.000972,4.80208086594939
0.000973,0.0786526929587126,0.000973,4.73138232529163,0.000973,4.80705093545839
0.000974,0.0686967223882675,0.000974,4.73138232529163,0.000974,4.80208086594939
0.000975,0.063718737103045,0.000975,4.74633927829564,0.000975,4.80705093545839
0.000976,0.063718737103045,0.000976,4.73138232529163,0.000976,4.78717065742239
0.000977,0.063718737103045,0.000977,4.73138232529163,0.000977,4.79711079644039
0.000978,0.0388288106769323,0.000978,4.76129623129964,0.000978,4.80208086594939
0.000979,0.063718737103045,0.000979,4.73636797629297,0.000979,4.79214072693139
0.00098,0.063718737103045,0.00098,4.73138232529163,0.00098,4.79214072693139
0.000981,0.0587407518178225,0.000981,4.73636797629297,0.000981,4.79214072693139
0.000982,0.0537627665325999,0.000982,4.74633927829564,0.000982,4.79214072693139
0.000983,0.063718737103045,0.000983,4.73636797629297,0.000983,4.79711079644039
0.000984,0.0786526929587126,0.000984,4.7263966742903,0.000984,4.80705093545839
0.000985,0.0686967223882675,0.000985,4.73138232529163,0.000985,4.79711079644039
0.000986,0.07367470767349,0.000986,4.7263966742903,0.000986,4.79711079644039
0.000987,0.0686967223882675,0.000987,4.73636797629297,0.000987,4.79711079644039
0.000988,0.07367470767349,0.000988,4.7263966742903,0.000988,4.79214072693139
0.000989,0.07367470767349,0.000989,4.73138232529163,0.000989,4.80208086594939
0.00099,0.0786526929587126,0.00099,4.73138232529163,0.00099,4.80208086594939
0.000991,0.0686967223882675,0.000991,4.73138232529163,0.000991,4.79711079644039
0.000992,0.0786526929587126,0.000992,4.73636797629297,0.000992,4.80705093545839
0.000993,0.0786526929587126,0.000993,4.73636797629297,0.000993,4.80705093545839
0.000994,0.07367470767349,0.000994,4.73138232529163,0.000994,4.80208086594939
0.000995,0.0786526929587126,0.000995,4.73138232529163,0.000995,4.80208086594939
0.000996,0.0686967223882675,0.000996,4.73636797629297,0.000996,4.80208086594939
0.000997,0.0238948548212647,0.000997,4.78622448630631,0.000997,4.80705093545839
0.000998,0.063718737103045,0.000998,4.73636797629297,0.000998,4.80208086594939
0.000999,0.00896089896559715,0.000999,4.82610969431698,0.000999,4.84184142202139
0.001,0.0686967223882675,0.001,4.74633927829564,0.001,4.81699107447639
0.001001,0.0786526929587126,0.001001,4.73138232529163,0.001001,4.80208086594939
0.001002,0.0786526929587126,0.001002,4.73636797629297,0.001002,4.80705093545839
0.001003,0.0786526929587126,0.001003,4.7413536272943,0.001003,4.81202100496739
0.001004,0.0836306782439351,0.001004,4.7413536272943,0.001004,4.81202100496739
0.001005,0.0836306782439351,0.001005,4.73138232529163,0.001005,4.80705093545839
0.001006,0.07367470767349,0.001006,4.73636797629297,0.001006,4.80705093545839
0.001007,0.0786526929587126,0.001007,4.73138232529163,0.001007,4.80705093545839
0.001008,0.0786526929587126,0.001008,4.73138232529163,0.001008,4.80208086594939
0.001009,0.0786526929587126,0.001009,4.73138232529163,0.001009,4.80705093545839
0.00101,0.0786526929587126,0.00101,4.73138232529163,0.00101,4.80705093545839
0.001011,0.07367470767349,0.001011,4.73636797629297,0.001011,4.80208086594939
0.001012,0.07367470767349,0.001012,4.73636797629297,0.001012,4.80705093545839
0.001013,0.0786526929587126,0.001013,4.73636797629297,0.001013,4.81202100496739
0.001014,0.07367470767349,0.001014,4.7413536272943,0.001014,4.80208086594939
0.001015,0.0985646340996027,0.001015,4.70645407028496,0.001015,4.79711079644039
